asset_id,purchase_date,device_type,department,region,brand,model_year,age_in_months,battery_cycles,battery_health_percent,smart_sectors_reallocated,thermal_events_count,daily_usage_hours,usage_type,os,overheating_issues,performance_rating,total_incidents,critical_incidents,high_incidents,medium_incidents,low_incidents,avg_resolution_time_hours,incident_rate_per_month,critical_incident_ratio,battery_degradation_rate,thermal_events_per_month,risk_score,risk_label,data_completeness,created_at,purchase_year,age_in_months_recalc
LAP-1090,2024-02-28 10:33:35.999999992,laptop,Operations,US,Apple,2023,24,100,40.0,67,0,4.6,Student,macOS,False,1,15,0,3,6,6,9.14,6.25,0.0,2.5,0.0,0.484,medium,0.64,2024-03-19 10:33:35.999999992,2025,6
LAP-1091,2019-11-29 00:00:00.000000000,laptop,HR,India,Apple,2018,75,302,41.0,86,42,10.3,Creative,macOS,True,2,17,3,4,5,5,10.78,2.267,0.1765,0.7867,0.56,0.808,high,1.0,2019-12-16 00:00:00.000000000,2025,12
LAP-1092,2022-10-29 09:35:59.999999992,laptop,HR,India,Acer,2022,40,100,40.0,59,34,4.8,Office,Windows,True,1,14,0,2,5,7,8.24,3.5,0.0,1.5,0.85,0.627,high,1.0,2022-11-06 09:35:59.999999992,2026,1
LAP-1093,2019-08-29 16:19:11.999999983,laptop,Sales,India,Apple,2019,78,185,47.0,85,32,7.1,Programming,macOS,True,2,14,2,4,3,5,6.58,1.795,0.1429,0.6795,0.4103,0.72,high,1.0,2019-09-21 16:19:11.999999983,2025,9
LAP-1094,2022-11-28 20:09:35.999999992,laptop,Engineering,US,Asus,2022,39,147,50.89,56,8,7.6,Programming,Windows,False,2,11,0,2,4,5,10.37,2.821,0.0,1.2592,0.2051,0.458,medium,0.36,2022-12-09 20:09:35.999999992,2025,12
LAP-1095,2022-09-28 23:02:24.000000000,laptop,Operations,US,Lenovo,2022,41,100,51.88,55,16,3.7,Office,Windows,True,2,10,0,2,4,4,9.19,2.439,0.0,1.1737,0.3902,0.48,medium,0.3,2022-10-27 23:02:24.000000000,2025,8
LAP-1096,2023-09-29 05:45:36.000000000,laptop,IT,India,HP,2023,29,194,65.6,26,7,10.7,Creative,Windows,False,4,3,0,0,1,2,5.11,1.034,0.0,1.1862,0.2414,0.256,low,1.0,2023-10-04 05:45:36.000000000,2025,9
LAP-1097,2021-03-30 00:57:36.000000000,laptop,IT,India,Acer,2021,59,100,40.0,45,6,9.3,Creative,Windows,False,2,12,0,2,4,6,6.05,2.034,0.0,1.0169,0.1017,0.507,medium,0.87,2021-04-25 00:57:36.000000000,2025,6
LAP-1098,2020-07-29 12:28:48.000000000,laptop,Sales,EU,Apple,2020,67,126,20.0,100,47,7.3,Creative,macOS,False,1,20,4,4,4,8,5.27,2.985,0.2,1.194,0.7015,0.928,high,0.75,2020-08-11 12:28:48.000000000,2025,9
LAP-1099,2022-05-30 04:48:00.000000000,laptop,Operations,EU,Apple,2022,45,100,55.88,29,3,7.4,Creative,macOS,False,2,12,0,2,4,6,9.14,2.667,0.0,0.9804,0.0667,0.394,medium,1.0,2022-06-20 04:48:00.000000000,2026,1
LAP-1100,2021-04-29 11:31:12.000000000,laptop,Engineering,India,Dell,2020,58,163,46.64,45,5,6.3,Office,Windows,False,2,12,0,2,4,6,10.43,2.069,0.0,0.92,0.0862,0.484,medium,1.0,2021-05-22 11:31:12.000000000,2025,7
LAP-1101,2023-08-29 19:12:00.000000000,laptop,IT,India,Apple,2022,30,100,48.9,45,5,8.3,Creative,macOS,False,2,11,0,2,4,5,5.87,3.667,0.0,1.7033,0.1667,0.41,medium,1.0,2023-09-03 19:12:00.000000000,2025,3
LAP-1102,2024-10-28 23:02:24.000000000,laptop,HR,US,Acer,2023,16,100,52.91,36,40,8.6,Gaming,Windows,True,2,8,0,1,3,4,6.83,5.0,0.0,2.9431,2.5,0.463,medium,0.78,2024-11-21 23:02:24.000000000,2026,1
LAP-1103,2024-03-29 21:07:12.000000000,laptop,Engineering,US,Dell,2024,23,132,46.66,46,41,9.0,Creative,Windows,True,2,9,0,1,3,5,9.0,3.913,0.0,2.3191,1.7826,0.527,medium,0.43,2024-04-25 21:07:12.000000000,2025,6
LAP-1104,2024-12-28 20:09:36.000000000,laptop,Engineering,US,Apple,2024,14,100,64.66,7,10,5.2,Office,macOS,True,4,5,0,1,2,2,8.59,3.571,0.0,2.5243,0.7143,0.222,low,0.61,2025-01-10 20:09:36.000000000,2025,4
LAP-1105,2022-12-29 06:43:12.000000000,laptop,Engineering,India,Asus,2021,38,100,50.54,37,0,10.9,Programming,Windows,False,2,11,0,2,4,5,6.34,2.895,0.0,1.3016,0.0,0.387,medium,0.75,2023-01-04 06:43:12.000000000,2026,1
LAP-1106,2023-05-30 11:31:11.999999992,laptop,IT,EU,Acer,2023,33,225,40.0,72,15,6.4,Office,Windows,True,1,15,0,3,6,6,6.64,4.545,0.0,1.8182,0.4545,0.573,high,1.0,2023-06-28 11:31:11.999999992,2025,12
LAP-1107,2025-04-29 14:24:00.000000000,laptop,HR,US,Lenovo,2025,10,100,42.49,50,1,3.0,Office,Windows,False,2,12,0,2,4,6,8.15,12.0,0.0,5.751,0.1,0.389,medium,0.65,2025-05-04 14:24:00.000000000,2025,10
LAP-1108,2023-07-30 08:38:24.000000000,laptop,IT,US,HP,2023,31,100,57.27,29,35,3.3,Student,Windows,True,2,9,0,1,3,5,8.58,2.903,0.0,1.3784,1.129,0.459,medium,0.63,2023-08-08 08:38:24.000000000,2025,2
LAP-1109,2021-01-28 03:50:23.999999992,laptop,Operations,EU,Lenovo,2020,61,115,33.0,88,49,3.0,Office,Windows,False,2,19,3,5,5,6,6.58,3.115,0.1579,1.0984,0.8033,0.857,high,1.0,2021-02-24 03:50:23.999999992,2025,10
LAP-1110,2019-08-29 16:19:11.999999983,laptop,IT,US,Lenovo,2018,78,100,43.0,68,36,6.7,Creative,Windows,False,2,14,2,4,4,4,5.96,1.795,0.1429,0.7308,0.4615,0.712,high,1.0,2019-09-14 16:19:11.999999983,2025,5
LAP-1111,2023-11-29 02:52:48.000000000,laptop,Sales,EU,Acer,2023,27,185,78.37,28,8,7.6,Office,Windows,False,5,2,0,0,0,2,7.99,0.741,0.0,0.8011,0.2963,0.218,low,0.69,2023-12-01 02:52:48.000000000,2025,10
LAP-1112,2023-11-29 02:52:48.000000000,laptop,Sales,India,Dell,2023,27,207,53.45,52,7,9.8,Gaming,Windows,False,2,12,0,2,4,6,5.89,4.444,0.0,1.7241,0.2593,0.425,medium,1.0,2023-11-30 02:52:48.000000000,2025,9
LAP-1113,2023-10-29 16:19:12.000000000,laptop,Sales,US,Acer,2022,28,100,69.63,7,3,11.9,Programming,Windows,False,4,4,0,0,1,3,5.51,1.429,0.0,1.0846,0.1071,0.2,low,0.77,2023-11-06 16:19:12.000000000,2025,2
LAP-1114,2023-10-29 16:19:12.000000000,laptop,Engineering,US,Asus,2023,28,138,40.0,71,7,6.3,Office,Windows,False,1,12,0,2,4,6,10.34,4.286,0.0,2.1429,0.25,0.498,medium,1.0,2023-11-26 16:19:12.000000000,2025,11
LAP-1115,2019-02-28 00:57:36.000000000,laptop,Engineering,India,Acer,2018,84,100,39.0,68,36,3.5,Student,Windows,True,2,17,3,5,3,6,6.06,2.024,0.1765,0.7262,0.4286,0.753,high,1.0,2019-03-19 00:57:36.000000000,2025,5
LAP-1116,2021-10-29 02:52:47.999999992,laptop,IT,EU,HP,2020,52,103,68.82,17,9,5.4,Office,Windows,False,4,2,0,0,0,2,3.8,0.385,0.0,0.5996,0.1731,0.276,low,0.87,2021-11-28 02:52:47.999999992,2025,4
LAP-1117,2022-07-30 01:55:11.999999992,laptop,Operations,EU,Acer,2021,43,100,45.38,42,3,4.0,Student,Windows,False,2,11,0,2,4,5,10.34,2.558,0.0,1.2702,0.0698,0.432,medium,1.0,2022-08-10 01:55:11.999999992,2025,5
LAP-1118,2025-06-29 11:31:12.000000000,laptop,Operations,US,Acer,2025,8,175,60.08,13,4,10.6,Gaming,Windows,False,4,2,0,0,0,2,2.07,2.0,0.0,4.99,0.5,0.178,low,1.0,2025-07-27 11:31:12.000000000,2025,7
LAP-1119,2023-03-30 14:23:59.999999992,laptop,Engineering,EU,Asus,2023,35,100,40.0,65,6,6.3,Creative,Windows,False,1,14,0,2,5,7,6.95,4.0,0.0,1.7143,0.1714,0.517,medium,1.0,2023-04-11 14:23:59.999999992,2025,3
LAP-1120,2025-06-29 11:31:12.000000000,laptop,HR,EU,Dell,2025,8,153,40.0,55,4,10.0,Programming,Windows,False,1,14,0,2,5,7,5.65,14.0,0.0,7.5,0.5,0.433,medium,0.62,2025-07-11 11:31:12.000000000,2025,5
LAP-1121,2020-10-28 20:09:35.999999992,laptop,Sales,US,HP,2019,64,100,47.0,70,41,3.9,Student,Windows,False,2,15,2,3,4,6,6.63,2.344,0.1333,0.8281,0.6406,0.72,high,1.0,2020-11-04 20:09:35.999999992,2025,6
LAP-1122,2022-10-29 09:35:59.999999992,laptop,Sales,India,Apple,2021,40,168,40.0,50,6,7.8,Programming,macOS,False,2,8,0,1,3,4,6.48,2.0,0.0,1.5,0.15,0.437,medium,0.48,2022-11-24 09:35:59.999999992,2025,11
LAP-1123,2020-10-28 20:09:35.999999992,laptop,Engineering,India,Acer,2020,64,159,17.0,100,49,8.1,Creative,Windows,True,2,19,3,5,5,6,7.49,2.969,0.1579,1.2969,0.7656,0.927,high,1.0,2020-11-10 20:09:35.999999992,2025,9
LAP-1124,2024-12-28 20:09:36.000000000,laptop,HR,India,Asus,2024,14,166,50.88,54,12,6.0,Creative,Windows,True,2,9,0,1,3,5,7.48,6.429,0.0,3.5086,0.8571,0.398,medium,0.53,2025-01-24 20:09:36.000000000,2025,10
LAP-1125,2020-12-28 17:16:48.000000000,laptop,IT,EU,Asus,2019,62,100,19.0,92,50,6.0,Programming,Windows,False,1,18,3,5,4,6,8.08,2.903,0.1667,1.3065,0.8065,0.896,high,0.59,2021-01-05 17:16:48.000000000,2025,3
LAP-1126,2020-09-28 09:35:59.999999992,laptop,Sales,India,Lenovo,2019,65,127,33.0,96,45,7.0,Programming,Windows,False,2,17,3,5,4,5,13.13,2.615,0.1765,1.0308,0.6923,0.845,high,1.0,2020-10-27 09:35:59.999999992,2025,12
LAP-1127,2022-02-27 21:07:11.999999992,laptop,Operations,EU,Apple,2021,48,168,40.0,59,39,11.4,Programming,macOS,True,1,14,0,2,5,7,6.69,2.917,0.0,1.25,0.8125,0.664,high,1.0,2022-03-28 21:07:11.999999992,2025,6
LAP-1128,2025-07-29 22:04:48.000000000,laptop,Finance,India,Dell,2025,7,131,43.13,53,6,8.5,Gaming,Windows,False,2,12,0,2,4,6,6.68,12.0,0.0,8.1243,0.8571,0.407,medium,1.0,2025-08-20 22:04:48.000000000,2025,8
LAP-1129,2024-05-29 18:14:24.000000000,laptop,Finance,US,Apple,2024,21,257,42.21,50,1,11.1,Programming,macOS,False,2,8,0,1,3,4,9.85,3.81,0.0,2.7519,0.0476,0.372,medium,1.0,2024-06-26 18:14:24.000000000,2025,11
LAP-1130,2019-05-30 08:38:23.999999975,laptop,Sales,US,Acer,2018,81,162,44.0,82,32,4.3,Student,Windows,False,2,14,2,4,3,5,10.29,1.728,0.1429,0.6914,0.3951,0.722,high,1.0,2019-06-25 08:38:23.999999975,2025,12
LAP-1131,2024-08-29 01:55:11.999999992,laptop,IT,India,Apple,2023,18,100,83.41,8,2,3.1,Office,macOS,False,5,0,0,0,0,0,0.0,0.0,0.0,0.9217,0.1111,0.103,low,1.0,2024-09-28 01:55:11.999999992,2025,3
LAP-1132,2024-01-29 00:00:00.000000000,laptop,Engineering,EU,Apple,2024,25,156,62.97,18,3,7.2,Office,macOS,False,4,5,0,0,2,3,9.15,2.0,0.0,1.4812,0.12,0.243,low,1.0,2024-02-07 00:00:00.000000000,2025,10
LAP-1133,2021-01-28 03:50:23.999999992,laptop,Engineering,India,Asus,2021,61,100,20.0,96,46,3.4,Student,Windows,False,1,20,5,5,5,5,7.71,3.279,0.25,1.3115,0.7541,0.903,high,1.0,2021-02-04 03:50:23.999999992,2025,7
LAP-1134,2021-08-29 05:45:36.000000000,laptop,HR,EU,Dell,2021,54,276,57.67,58,5,8.2,Gaming,Windows,False,2,8,0,1,3,4,8.99,1.481,0.0,0.7839,0.0926,0.434,medium,1.0,2021-09-24 05:45:36.000000000,2025,11
LAP-1135,2021-03-30 00:57:36.000000000,laptop,Sales,US,HP,2021,59,100,40.38,38,9,6.7,Creative,Windows,False,2,9,0,1,3,5,5.53,1.525,0.0,1.0105,0.1525,0.474,medium,1.0,2021-04-20 00:57:36.000000000,2025,6
LAP-1136,2025-02-27 17:16:48.000000000,laptop,Sales,EU,Dell,2025,12,100,40.0,54,7,5.4,Programming,Windows,False,1,20,0,4,8,8,7.25,16.667,0.0,5.0,0.5833,0.511,medium,0.56,2025-03-23 17:16:48.000000000,2025,3
LAP-1137,2024-07-29 15:21:36.000000000,laptop,Sales,India,Acer,2023,19,100,40.0,48,8,5.9,Office,Windows,False,1,12,0,2,4,6,8.41,6.316,0.0,3.1579,0.4211,0.438,medium,1.0,2024-08-13 15:21:36.000000000,2026,1
LAP-1138,2025-04-29 14:24:00.000000000,laptop,Engineering,India,Acer,2025,10,189,76.89,27,7,5.4,Programming,Windows,False,5,1,0,0,0,1,6.09,1.0,0.0,2.311,0.7,0.171,low,1.0,2025-05-01 14:24:00.000000000,2025,12
LAP-1139,2024-12-28 20:09:36.000000000,laptop,Engineering,US,Lenovo,2023,14,104,40.0,68,17,11.7,Programming,Windows,True,1,16,0,3,6,7,7.5,11.429,0.0,4.2857,1.2143,0.543,medium,1.0,2025-01-20 20:09:36.000000000,2025,5
LAP-1140,2020-07-29 12:28:48.000000000,laptop,Engineering,India,Apple,2020,67,100,20.0,96,48,6.6,Programming,macOS,False,2,18,4,4,4,6,5.31,2.687,0.2222,1.194,0.7164,0.904,high,0.83,2020-08-18 12:28:48.000000000,2025,4
LAP-1141,2020-01-28 21:07:12.000000009,laptop,Operations,US,Dell,2019,73,100,19.0,90,49,4.6,Office,Windows,False,2,18,2,5,5,6,7.1,2.466,0.1111,1.1096,0.6712,0.909,high,0.54,2020-02-22 21:07:12.000000009,2025,6
LAP-1142,2024-11-28 09:36:00.000000000,laptop,Engineering,US,Lenovo,2023,15,127,40.0,72,9,11.5,Programming,Windows,False,1,13,0,2,5,6,7.92,8.667,0.0,4.0,0.6,0.491,medium,0.64,2024-12-10 09:36:00.000000000,2025,7
LAP-1143,2019-07-30 05:45:35.999999983,laptop,Engineering,EU,Acer,2019,79,100,30.0,94,46,4.8,Office,Windows,True,1,17,2,5,4,6,7.93,2.152,0.1176,0.8861,0.5823,0.867,high,0.47,2019-07-31 05:45:35.999999983,2025,3
LAP-1144,2023-05-30 11:31:11.999999992,laptop,Engineering,US,Acer,2023,33,100,48.75,42,12,3.6,Office,Windows,True,2,8,0,1,3,4,6.95,2.424,0.0,1.553,0.3636,0.409,medium,1.0,2023-06-22 11:31:11.999999992,2025,3
LAP-1145,2023-03-30 14:23:59.999999992,laptop,Engineering,India,Lenovo,2023,35,100,75.91,10,4,6.6,Programming,Windows,False,4,2,0,0,0,2,2.44,0.571,0.0,0.6883,0.1143,0.189,low,0.95,2023-04-21 14:23:59.999999992,2025,4
LAP-1146,2019-03-30 11:31:12.000000000,laptop,Sales,India,Acer,2019,83,130,26.0,90,48,3.4,Office,Windows,True,2,17,3,4,5,5,11.1,2.048,0.1765,0.8916,0.5783,0.877,high,0.66,2019-04-07 11:31:12.000000000,2025,10
LAP-1147,2020-07-29 12:28:48.000000000,laptop,IT,India,Apple,2019,67,100,36.0,87,44,9.9,Creative,macOS,False,3,16,2,5,4,5,6.48,2.388,0.125,0.9552,0.6567,0.81,high,1.0,2020-08-03 12:28:48.000000000,2025,4
LAP-1148,2020-09-28 09:35:59.999999992,laptop,IT,US,Apple,2019,65,201,15.0,88,49,7.7,Programming,macOS,False,1,18,3,5,3,7,9.34,2.769,0.1667,1.3077,0.7538,0.9,high,0.4,2020-10-13 09:35:59.999999992,2025,12
LAP-1149,2022-04-29 18:14:24.000000000,laptop,HR,US,Acer,2022,46,100,90.95,7,6,8.8,Programming,Windows,False,5,0,0,0,0,0,0.0,0.0,0.0,0.1967,0.1304,0.156,low,1.0,2022-04-30 18:14:24.000000000,2025,2
LAP-1150,2024-02-28 10:33:35.999999992,laptop,HR,US,Dell,2024,24,156,40.0,69,43,9.0,Programming,Windows,True,1,14,0,2,5,7,10.6,5.833,0.0,2.5,1.7917,0.65,high,1.0,2024-02-29 10:33:35.999999992,2025,8
LAP-1151,2021-03-30 00:57:36.000000000,laptop,Sales,India,Apple,2021,59,100,66.68,10,7,7.8,Office,macOS,False,4,2,0,0,0,2,6.68,0.339,0.0,0.5647,0.1186,0.274,low,1.0,2021-04-24 00:57:36.000000000,2026,1
LAP-1152,2022-12-29 06:43:12.000000000,laptop,Sales,US,Acer,2021,38,100,40.0,53,0,10.3,Creative,Windows,False,1,14,0,2,5,7,11.81,3.684,0.0,1.5789,0.0,0.475,medium,1.0,2023-01-08 06:43:12.000000000,2026,1
LAP-1153,2023-12-29 13:26:23.999999992,laptop,HR,India,Asus,2023,26,100,40.0,73,7,4.8,Office,Windows,False,1,12,0,2,4,6,8.91,4.615,0.0,2.3077,0.2692,0.498,medium,0.89,2024-01-20 13:26:23.999999992,2025,7
LAP-1154,2022-03-30 07:40:47.999999992,laptop,Finance,India,Asus,2022,47,100,40.0,60,6,5.1,Programming,Windows,False,1,13,0,2,5,6,9.54,2.766,0.0,1.2766,0.1277,0.522,medium,1.0,2022-04-09 07:40:47.999999992,2025,4
LAP-1155,2023-05-30 11:31:11.999999992,laptop,Operations,EU,Dell,2022,33,100,46.64,41,9,11.0,Creative,Windows,False,2,8,0,1,3,4,7.04,2.424,0.0,1.617,0.2727,0.4,medium,1.0,2023-06-20 11:31:11.999999992,2025,3
LAP-1156,2023-12-29 13:26:23.999999992,laptop,Engineering,EU,Apple,2022,26,100,40.0,48,9,4.7,Office,macOS,False,2,8,0,1,3,4,7.44,3.077,0.0,2.3077,0.3462,0.416,medium,1.0,2024-01-13 13:26:23.999999992,2025,5
LAP-1157,2021-03-30 00:57:36.000000000,laptop,Finance,US,Lenovo,2021,59,285,40.73,62,10,8.8,Gaming,Windows,True,2,10,0,2,4,4,8.59,1.695,0.0,1.0046,0.1695,0.535,medium,0.85,2021-04-16 00:57:36.000000000,2025,12
LAP-1158,2022-02-27 21:07:11.999999992,laptop,Finance,India,Acer,2021,48,100,42.16,54,1,3.0,Student,Windows,False,2,10,0,2,4,4,5.54,2.083,0.0,1.205,0.0208,0.457,medium,1.0,2022-03-21 21:07:11.999999992,2025,9
LAP-1159,2023-07-30 08:38:24.000000000,laptop,Sales,India,Dell,2023,31,100,40.0,42,5,5.7,Programming,Windows,False,2,8,0,1,3,4,7.3,2.581,0.0,1.9355,0.1613,0.399,medium,1.0,2023-08-05 08:38:24.000000000,2025,3
LAP-1160,2022-12-29 06:43:12.000000000,laptop,HR,US,Lenovo,2022,38,117,40.0,61,25,6.7,Office,Windows,True,1,14,0,2,5,7,9.85,3.684,0.0,1.5789,0.6579,0.591,high,0.57,2023-01-01 06:43:12.000000000,2025,5
LAP-1161,2021-12-29 00:00:00.000000000,laptop,Engineering,US,Lenovo,2020,50,215,40.0,64,47,10.6,Creative,Windows,True,1,19,0,3,7,9,9.9,3.8,0.0,1.2,0.94,0.76,high,0.74,2022-01-11 00:00:00.000000000,2025,9
LAP-1162,2024-11-28 09:36:00.000000000,laptop,Sales,India,Acer,2023,15,100,40.0,73,10,3.3,Office,Windows,True,1,14,0,2,5,7,10.0,9.333,0.0,4.0,0.6667,0.507,medium,1.0,2024-12-14 09:36:00.000000000,2025,8
LAP-1163,2025-05-30 00:57:36.000000000,laptop,IT,EU,Acer,2025,9,155,40.0,51,6,6.2,Programming,Windows,False,2,11,0,2,4,5,10.48,11.0,0.0,6.6667,0.6667,0.405,medium,0.81,2025-06-07 00:57:36.000000000,2025,9
LAP-1164,2024-08-29 01:55:11.999999992,laptop,IT,EU,HP,2024,18,243,40.0,55,44,8.5,Programming,Windows,True,2,10,0,2,4,4,7.47,5.556,0.0,3.3333,2.4444,0.574,high,0.66,2024-09-28 01:55:11.999999992,2025,11
LAP-1165,2019-07-30 05:45:35.999999983,laptop,IT,India,Asus,2019,79,107,22.0,97,48,3.0,Student,Windows,True,2,19,3,5,5,6,7.04,2.405,0.1579,0.9873,0.6076,0.921,high,0.61,2019-08-14 05:45:35.999999983,2025,9
LAP-1166,2019-09-29 02:52:47.999999992,laptop,IT,US,Asus,2019,77,100,29.0,88,50,10.2,Gaming,Windows,False,2,18,2,6,4,6,8.71,2.338,0.1111,0.9221,0.6494,0.884,high,1.0,2019-10-16 02:52:47.999999992,2025,3
LAP-1167,2024-10-28 23:02:24.000000000,laptop,Engineering,US,Dell,2024,16,100,78.46,0,5,11.5,Gaming,Windows,False,4,3,0,0,1,2,9.17,1.875,0.0,1.3463,0.3125,0.137,low,1.0,2024-11-14 23:02:24.000000000,2025,2
LAP-1168,2020-07-29 12:28:48.000000000,laptop,Engineering,US,Acer,2020,67,100,45.0,84,44,6.1,Office,Windows,False,3,17,3,5,3,6,7.26,2.537,0.1765,0.8209,0.6567,0.791,high,1.0,2020-08-20 12:28:48.000000000,2026,1
LAP-1169,2019-07-30 05:45:35.999999983,laptop,HR,EU,Lenovo,2019,79,184,30.0,93,46,10.6,Creative,Windows,True,1,19,4,4,3,8,4.6,2.405,0.2105,0.8861,0.5823,0.885,high,1.0,2019-08-25 05:45:35.999999983,2025,7
LAP-1170,2022-08-29 12:28:48.000000000,laptop,HR,EU,Acer,2021,42,137,49.45,52,1,8.0,Creative,Windows,False,2,9,0,1,3,5,6.88,2.143,0.0,1.2036,0.0238,0.412,medium,1.0,2022-09-11 12:28:48.000000000,2025,11
LAP-1171,2020-04-29 04:47:59.999999983,laptop,Engineering,India,Dell,2019,70,100,49.0,86,36,5.5,Office,Windows,False,3,16,3,4,4,5,9.42,2.286,0.1875,0.7286,0.5143,0.749,high,1.0,2020-05-16 04:47:59.999999983,2025,5
LAP-1172,2019-08-29 16:19:11.999999983,laptop,HR,US,Asus,2018,78,100,16.0,91,47,4.5,Office,Windows,False,1,18,2,6,5,5,9.86,2.308,0.1111,1.0769,0.6026,0.91,high,1.0,2019-09-04 16:19:11.999999983,2025,8
LAP-1173,2025-08-29 08:38:24.000000000,laptop,Operations,EU,HP,2025,6,100,50.95,37,37,5.1,Office,Windows,True,2,11,0,2,4,5,9.96,11.0,0.0,8.175,6.1667,0.467,medium,1.0,2025-09-15 08:38:24.000000000,2025,4
LAP-1174,2023-04-30 00:57:36.000000000,laptop,Sales,India,Lenovo,2022,34,123,40.0,82,3,3.5,Student,Windows,False,1,13,0,2,5,6,9.63,3.824,0.0,1.7647,0.0882,0.527,medium,1.0,2023-05-16 00:57:36.000000000,2025,12
LAP-1175,2022-07-30 01:55:11.999999992,laptop,Operations,India,Asus,2021,43,100,40.0,65,7,4.4,Office,Windows,False,1,20,0,4,8,8,13.14,4.651,0.0,1.3953,0.1628,0.598,high,0.85,2022-08-13 01:55:11.999999992,2025,4
LAP-1176,2023-09-29 05:45:36.000000000,laptop,Finance,India,Lenovo,2022,29,100,50.21,51,1,6.9,Office,Windows,False,2,8,0,1,3,4,9.24,2.759,0.0,1.7169,0.0345,0.371,medium,1.0,2023-10-12 05:45:36.000000000,2025,6
LAP-1177,2019-10-29 13:26:23.999999992,laptop,Engineering,US,Acer,2018,76,178,17.0,100,49,9.8,Creative,Windows,False,2,20,4,4,5,7,3.53,2.632,0.2,1.0921,0.6447,0.953,high,1.0,2019-11-04 13:26:23.999999992,2025,8
LAP-1178,2024-04-29 07:40:47.999999992,laptop,HR,India,Acer,2023,22,124,40.0,60,39,6.6,Office,Windows,True,1,15,0,3,6,6,9.19,6.818,0.0,2.7273,1.7727,0.622,high,0.81,2024-05-02 07:40:47.999999992,2025,5
LAP-1179,2022-08-29 12:28:48.000000000,laptop,Sales,India,Dell,2022,42,100,87.2,7,9,4.3,Office,Windows,False,5,0,0,0,0,0,0.0,0.0,0.0,0.3048,0.2143,0.169,low,1.0,2022-09-12 12:28:48.000000000,2025,6
LAP-1180,2023-10-29 16:19:12.000000000,laptop,Engineering,US,Apple,2023,28,100,40.58,41,6,3.8,Office,macOS,False,2,8,0,1,3,4,9.9,2.857,0.0,2.1221,0.2143,0.393,medium,0.89,2023-11-12 16:19:12.000000000,2025,2
LAP-1181,2024-02-28 10:33:35.999999992,laptop,IT,US,Lenovo,2023,24,100,40.0,61,29,6.2,Office,Windows,True,1,20,1,4,8,7,9.82,8.333,0.05,2.5,1.2083,0.638,high,0.82,2024-03-14 10:33:35.999999992,2025,7
LAP-1182,2020-08-28 23:02:23.999999983,laptop,Engineering,US,Asus,2019,66,252,33.0,95,48,11.1,Programming,Windows,True,2,18,3,4,4,7,9.14,2.727,0.1667,1.0152,0.7273,0.867,high,1.0,2020-09-05 23:02:23.999999983,2025,10
LAP-1183,2022-03-30 07:40:47.999999992,laptop,HR,US,Acer,2021,47,176,43.92,45,17,8.1,Creative,Windows,True,2,9,0,1,3,5,9.22,1.915,0.0,1.1932,0.3617,0.486,medium,0.69,2022-04-28 07:40:47.999999992,2025,8
LAP-1184,2021-07-29 19:12:00.000000000,laptop,Sales,EU,HP,2021,55,100,40.0,67,0,4.5,Student,Windows,False,1,19,0,3,7,9,7.97,3.455,0.0,1.0909,0.0,0.589,high,1.0,2021-08-13 19:12:00.000000000,2025,5
LAP-1185,2024-08-29 01:55:11.999999992,laptop,HR,US,Apple,2024,18,285,41.15,51,4,9.6,Creative,macOS,False,2,9,0,1,3,5,6.96,5.0,0.0,3.2694,0.2222,0.393,medium,1.0,2024-09-20 01:55:11.999999992,2025,11
LAP-1186,2025-06-29 11:31:12.000000000,laptop,IT,US,Lenovo,2025,8,110,49.62,45,2,7.0,Creative,Windows,False,2,11,0,2,4,5,10.8,11.0,0.0,6.2975,0.25,0.351,medium,1.0,2025-07-28 11:31:12.000000000,2025,10
LAP-1187,2020-08-28 23:02:23.999999983,laptop,Finance,India,Acer,2019,66,100,29.0,91,47,7.8,Programming,Windows,False,1,18,3,5,3,7,6.62,2.727,0.1667,1.0758,0.7121,0.865,high,1.0,2020-09-24 23:02:23.999999983,2025,5
LAP-1188,2024-11-28 09:36:00.000000000,laptop,Sales,India,Dell,2024,15,100,40.0,73,3,3.3,Office,Windows,False,1,16,0,3,6,7,9.21,10.667,0.0,4.0,0.2,0.499,medium,0.54,2024-12-11 09:36:00.000000000,2025,9
LAP-1189,2024-09-28 12:28:48.000000000,laptop,HR,US,Apple,2024,17,173,40.0,74,48,6.1,Office,macOS,True,1,16,0,3,6,7,10.68,9.412,0.0,3.5294,2.8235,0.685,high,1.0,2024-10-15 12:28:48.000000000,2025,12
LAP-1190,2023-07-30 08:38:24.000000000,laptop,Finance,US,Dell,2023,31,100,40.0,65,34,8.3,Programming,Windows,True,1,15,0,3,6,6,9.59,4.839,0.0,1.9355,1.0968,0.631,high,1.0,2023-08-20 08:38:24.000000000,2025,6
LAP-1191,2023-01-28 17:16:48.000000000,laptop,Engineering,US,Acer,2023,37,100,40.0,28,38,10.6,Gaming,Windows,True,2,8,0,1,3,4,11.01,2.162,0.0,1.6216,1.027,0.515,medium,1.0,2023-02-21 17:16:48.000000000,2026,1
LAP-1192,2023-01-28 17:16:48.000000000,laptop,Engineering,EU,Apple,2022,37,100,52.23,36,43,6.6,Programming,macOS,True,2,12,0,2,4,6,10.05,3.243,0.0,1.2911,1.1622,0.561,high,1.0,2023-01-31 17:16:48.000000000,2025,3
